# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
6.000000000000000000e+01 5.090983974322297989e+00 5.092053812664250501e+00 6.256241943418128670e+00 6.254750010868296073e+00
6.100000000000000000e+01 5.087291514061435649e+00 5.093233837822443100e+00 6.253221726088088239e+00 6.257749732838252754e+00
6.200000000000000000e+01 5.081468182539235379e+00 5.086805599895357410e+00 6.245842856843703217e+00 6.249375174853941672e+00
6.300000000000000000e+01 5.096864960326099592e+00 5.102034856646262106e+00 6.263489161780875669e+00 6.266435791812865475e+00
6.400000000000000000e+01 5.094035016128877658e+00 5.097402522970860161e+00 6.260109072429149712e+00 6.261519965568856705e+00
6.500000000000000000e+01 5.091374833558568902e+00 5.093183148731272425e+00 6.256965608252434308e+00 6.256990833777056338e+00
6.600000000000000000e+01 5.086277167406199062e+00 5.085251052060193011e+00 6.250418511417803913e+00 6.246645797506201525e+00
6.700000000000000000e+01 5.085945966021312437e+00 5.086536780410939151e+00 6.250044547218108981e+00 6.248445952132162695e+00
6.800000000000000000e+01 5.100069029272543908e+00 5.099514413237345778e+00 6.267010912173380355e+00 6.263904370175706227e+00
6.900000000000000000e+01 5.092114431720323964e+00 5.092045326464571531e+00 6.257588535834414323e+00 6.254891512455299285e+00
7.000000000000000000e+01 5.102252107658904023e+00 5.097981885117355283e+00 6.268114307155620679e+00 6.261291102568604217e+00
7.100000000000000000e+01 5.099080630260463209e+00 5.100039160745856393e+00 6.264836154005416269e+00 6.263735722894962166e+00
7.200000000000000000e+01 5.089045774182881843e+00 5.095426605556073518e+00 6.252939447548440555e+00 6.258306515458714969e+00
7.300000000000000000e+01 5.085496250404421659e+00 5.089883466162055115e+00 6.249363805411652706e+00 6.252520318025038826e+00
7.400000000000000000e+01 5.094281975201442769e+00 5.095974816800381113e+00 6.259562218943954370e+00 6.259365145328239066e+00
7.500000000000000000e+01 5.093100107484988648e+00 5.094328259765892319e+00 6.257322756018766086e+00 6.256525981025330196e+00
7.600000000000000000e+01 5.101135263812615506e+00 5.096374163743369046e+00 6.265783957155912631e+00 6.257702244789245860e+00
7.700000000000000000e+01 5.091149176465092907e+00 5.094177793222043782e+00 6.253577832280365456e+00 6.255037570406129177e+00
7.800000000000000000e+01 5.108266904045423829e+00 5.112551621051492745e+00 6.274444072913100356e+00 6.276999521003346239e+00
7.900000000000000000e+01 5.107183932689486561e+00 5.111191260915402879e+00 6.274026144753775291e+00 6.276478533311919961e+00
8.000000000000000000e+01 5.098927441543848360e+00 5.097083013104400706e+00 6.263584694917106788e+00 6.259335678535926206e+00
