# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
2.580000000000000000e+02 4.277735871702536663e+00 4.281989028925456964e+00 6.478140234756592619e+00 6.477404796051883906e+00
2.600000000000000000e+02 4.280568373822482009e+00 4.285259475066024670e+00 6.482361789243344496e+00 6.482094887194938870e+00
2.620000000000000000e+02 4.280361773442957762e+00 4.286237221714569223e+00 6.481548915616216711e+00 6.483266989778474709e+00
2.640000000000000000e+02 4.278802263655916427e+00 4.284771562496660025e+00 6.479215441229176697e+00 6.480567157281629243e+00
2.660000000000000000e+02 4.277091887811393711e+00 4.284551189726572673e+00 6.477805667257074518e+00 6.481168225280529605e+00
2.680000000000000000e+02 4.279236524378837281e+00 4.285185083240259374e+00 6.481256151393608889e+00 6.482221411128724853e+00
2.700000000000000000e+02 4.278937915341895604e+00 4.280771130843428196e+00 6.480055221030768031e+00 6.475509992600771092e+00
2.720000000000000000e+02 4.278032158244069016e+00 4.283820962473692262e+00 6.478757075030238788e+00 6.480231311053811005e+00
2.740000000000000000e+02 4.278804986399225463e+00 4.284215023854976323e+00 6.479765978246859071e+00 6.480844388181578708e+00
2.760000000000000000e+02 4.276081149374473256e+00 4.279417259090438463e+00 6.475724438917433545e+00 6.473974012103659526e+00
2.780000000000000000e+02 4.283495687871164748e+00 4.287428054603863004e+00 6.484952394184738012e+00 6.484032535896223415e+00
2.800000000000000000e+02 4.278533844288190835e+00 4.284219829054075390e+00 6.478167781706244632e+00 6.480007734457525537e+00
2.820000000000000000e+02 4.281001673189220647e+00 4.282328878141892226e+00 6.483182188447942806e+00 6.478568651207362805e+00
2.840000000000000000e+02 4.284555353460204330e+00 4.287679978863621066e+00 6.487701312671297238e+00 6.486197607554563760e+00
2.860000000000000000e+02 4.284321046457262305e+00 4.285281577658873964e+00 6.487116502068337454e+00 6.482710210990640931e+00
2.880000000000000000e+02 4.279893960450850798e+00 4.283947965336829533e+00 6.480290568758920955e+00 6.480165967025301121e+00
2.900000000000000000e+02 4.282109945935920869e+00 4.283106831367441636e+00 6.483054222858499749e+00 6.478957109997032227e+00
2.920000000000000000e+02 4.278582290902933849e+00 4.283210291904002709e+00 6.478202854905951824e+00 6.479730425077288025e+00
2.940000000000000000e+02 4.275333465639450381e+00 4.277646584980522526e+00 6.473399613208515646e+00 6.471367872446929681e+00
2.960000000000000000e+02 4.273666011203235193e+00 4.276532226813623438e+00 6.470350000343347396e+00 6.469155958751827029e+00
