# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
1.590000000000000000e+02 4.774232391924915220e+00 4.775587702656796552e+00 6.063450498920524012e+00 6.059042041788423205e+00
1.600000000000000000e+02 4.771402364620893621e+00 4.783171293574983274e+00 6.060103233348980822e+00 6.068748447719897854e+00
1.610000000000000000e+02 4.770068912782623904e+00 4.777845411201623094e+00 6.058429125708849838e+00 6.062164921319774358e+00
1.620000000000000000e+02 4.778078597961248342e+00 4.781669197833001483e+00 6.069619137964002320e+00 6.068369119365377706e+00
1.630000000000000000e+02 4.787955612540208961e+00 4.791115876537334728e+00 6.080746687914952098e+00 6.078867499325035340e+00
1.640000000000000000e+02 4.787296733717612440e+00 4.790510970359941112e+00 6.080532399118383502e+00 6.078424748875151273e+00
1.650000000000000000e+02 4.772969004602283682e+00 4.779038728465140551e+00 6.063449853103613840e+00 6.065043483687473369e+00
1.660000000000000000e+02 4.771993418754216343e+00 4.778814752258283782e+00 6.060267715777956532e+00 6.063309958418519940e+00
1.670000000000000000e+02 4.780749987213077645e+00 4.787248286424302002e+00 6.069422465662174027e+00 6.071867885008420451e+00
1.680000000000000000e+02 4.786776229864305954e+00 4.791677701495735242e+00 6.077747209689231767e+00 6.078060314187874624e+00
1.690000000000000000e+02 4.774964380128032815e+00 4.781903264859686864e+00 6.062742927583594899e+00 6.065159355638055416e+00
1.700000000000000000e+02 4.790073104927024872e+00 4.785306004335173391e+00 6.080827645945851678e+00 6.069210179723365961e+00
1.710000000000000000e+02 4.787526476012337717e+00 4.791446197547658770e+00 6.077515541816121747e+00 6.076084392225450159e+00
1.720000000000000000e+02 4.782109545732600608e+00 4.791421853382218821e+00 6.070652303656752125e+00 6.076885650647092518e+00
1.730000000000000000e+02 4.785250110043826943e+00 4.790463724241218912e+00 6.073978740956641253e+00 6.075457219648600748e+00
1.740000000000000000e+02 4.785007877916232388e+00 4.792844192119868119e+00 6.074860084145877082e+00 6.078966235672653262e+00
1.750000000000000000e+02 4.787915573523712887e+00 4.787935515471958503e+00 6.079754842015403504e+00 6.074394109177580603e+00
1.760000000000000000e+02 4.786433016719564115e+00 4.789652298611554393e+00 6.077130929038444762e+00 6.075246857052555960e+00
1.770000000000000000e+02 4.791856993848400137e+00 4.789925762222116745e+00 6.083556540987082428e+00 6.075578937309427552e+00
1.780000000000000000e+02 4.786681817418748430e+00 4.794140648356335355e+00 6.077033072612152864e+00 6.080242196024507884e+00
1.790000000000000000e+02 4.780452820516869039e+00 4.787597904778705171e+00 6.068704009144406442e+00 6.072717270452722360e+00
1.800000000000000000e+02 4.778859194707962388e+00 4.789178797274747268e+00 6.068073873957876785e+00 6.075897005167083975e+00
1.810000000000000000e+02 4.789221878884839967e+00 4.798800366106488191e+00 6.081455695639082393e+00 6.087692568997767673e+00
1.820000000000000000e+02 4.791747770123685690e+00 4.796054504636166449e+00 6.084670910064985172e+00 6.084196286822121991e+00
1.830000000000000000e+02 4.782056852696432436e+00 4.785698385094423912e+00 6.068556579767346193e+00 6.066816090218217994e+00
1.840000000000000000e+02 4.782385492845154573e+00 4.790598094087272329e+00 6.070414311236516092e+00 6.074955930923699121e+00
1.850000000000000000e+02 4.788205053983378257e+00 4.793165302281222395e+00 6.078334899510825728e+00 6.078302387022685771e+00
1.860000000000000000e+02 4.786922290201320429e+00 4.799658718376996980e+00 6.077147743297518723e+00 6.086611516873986716e+00
1.870000000000000000e+02 4.781756964544461752e+00 4.782144539858201426e+00 6.072220150805046401e+00 6.065966062594532637e+00
1.880000000000000000e+02 4.781737905398175670e+00 4.789179439203649302e+00 6.071188825921391974e+00 6.073663073615938934e+00
1.890000000000000000e+02 4.786347733368991442e+00 4.793260275068633725e+00 6.079126069468783200e+00 6.080933269243772976e+00
1.900000000000000000e+02 4.787140340965953200e+00 4.789477807826097333e+00 6.080859595312509747e+00 6.076874117454579505e+00
